,PLACEKEY,LOCATION_NAME,TOP_CATEGORY,SUB_CATEGORY,NAICS_CODE,LATITUDE,LONGITUDE,CITY,REGION,OPEN_HOURS,CATEGORY_TAGS,OPENED_ON,CLOSED_ON,TRACKING_CLOSED_SINCE
3827,224-222@8g6-ykw-rzf,Orangetheory Fitness,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,33.840163,-84.369182,Atlanta,GA,"{ ""Mon"": [[""5:00"", ""20:00""]], ""Tue"": [[""5:00"", ""20:00""]], ""Wed"": [[""5:00"", ""20:00""]], ""Thu"": [[""5:00"", ""20:00""]], ""Fri"": [[""5:00"", ""20:00""]], ""Sat"": [[""7:30"", ""12:15""]], ""Sun"": [[""7:30"", ""12:15""]] }","Cardio Classes,Fitness Equipment,Health Coach,Interval Training",,,2019-07
3828,22d-223@8g7-46n-cqz,Drink Art,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.749402,-84.402059,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [[""17:00"", ""23:00""]], ""Fri"": [[""17:00"", ""23:00""]], ""Sat"": [[""17:00"", ""23:00""]], ""Sun"": [] }","Thai Food,Vegan Food",,2022-04,2019-07
3829,23v-222@8g6-yjw-cdv,Massage Spring,Personal Care Services,Other Personal Care Services,812199,33.927189,-84.378444,Sandy Springs,GA,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""22:00""]] }",Massage Therapy,,,2019-07
3830,222-22f@8g6-ykw-tqf,Spa InterContinental,Personal Care Services,Other Personal Care Services,812199,33.845606,-84.368179,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""12:00"", ""18:00""]] }",Spa,,,2019-07
3831,zzy-222@8g6-ym6-qfz,Intermix,Clothing Stores,Women's Clothing Stores,448120,33.83501,-84.386809,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""18:00""]], ""Tue"": [[""11:00"", ""18:00""]], ""Wed"": [[""11:00"", ""18:00""]], ""Thu"": [[""11:00"", ""18:00""]], ""Fri"": [[""11:00"", ""18:00""]], ""Sat"": [[""11:00"", ""18:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Hats,Jewelry,Lingerie,Swimwear,Women's Clothing",,2022-03,2019-07
3832,2kc-223@8g7-474-m8v,Drybar,Personal Care Services,Beauty Salons,812112,33.783519,-84.385219,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [[""8:00"", ""15:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""19:00""]], ""Sat"": [[""8:00"", ""19:00""]], ""Sun"": [] }","Accessories,Blowouts",,,2019-07
3833,233-222@8g7-479-xwk,Bezoria,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,33.779284,-84.38382,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""21:00""]], ""Tue"": [[""11:00"", ""21:00""]], ""Wed"": [[""11:00"", ""21:00""]], ""Thu"": [[""11:00"", ""21:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""12:00"", ""21:00""]] }","Mediterranean Food,Middle Eastern Food,Salad",,2020-01,2019-07
3834,224-22f@8g6-ykz-bzf,YMD Med Spa,Personal Care Services,Other Personal Care Services,812199,33.838221,-84.375047,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }","Medical Spa,Skin Care",,,2019-07
3835,zzw-223@8g6-yjr-j9z,DSW (Designer Shoe Warehouse),Shoe Stores,Shoe Stores,448210,33.9334,-84.335326,Dunwoody,GA,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""11:00"", ""19:00""]] }","Accessories,Children's Clothing,Men's Clothing,Sportswear,Women's Clothing",,,2019-07
3836,zzw-229@8g7-47b-2hq,Escorpion,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.776384,-84.384826,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""11:30"", ""22:00""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""23:00""]], ""Sat"": [[""11:30"", ""23:00""]], ""Sun"": [[""11:30"", ""22:00""]] }","Bar or Pub,Late Night,Mexican Food",,2022-12,2019-07
3837,zzw-228@8g6-yky-jn5,Pier 1 Imports,Furniture Stores,Furniture Stores,442110,33.844183,-84.37421,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""11:00"", ""19:00""]] }","Furniture,Holiday Decorations,Home Decor,Interior Design,Rugs",,2020-01,2019-07
3838,223-227@8g6-ym3-v2k,Shula's 347 Grill,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.848068,-84.359621,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""24:00""]], ""Sat"": [[""11:00"", ""24:00""]], ""Sun"": [[""11:00"", ""22:00""]] }","American Food,Seafood,Steak House",,2022-03,2019-07
3839,223-252@8g6-yjy-28v,L'Occitane,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",446120,33.923388,-84.34063,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""20:00""]], ""Tue"": [[""11:00"", ""20:00""]], ""Wed"": [[""11:00"", ""20:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""20:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Accessories,Cosmetics,Makeup Artist,Perfume,Skin Care",2022-11,,2019-07
3840,zzw-22v@8g7-47b-jy9,Panbury's Pie Cafe,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515,33.760192,-84.387038,Atlanta,GA,,"Bakery,Coffee Shop,European Food",,2022-12,2019-07
3841,22s-222@8g7-46n-92k,Emerging Art Scene,Other Miscellaneous Store Retailers,Art Dealers,453920,33.750511,-84.400311,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""17:00""]], ""Tue"": [[""11:00"", ""17:00""]], ""Wed"": [[""11:00"", ""17:00""]], ""Thu"": [[""11:00"", ""17:00""]], ""Fri"": [[""11:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,2023-01,2019-07
3842,222-223@8g6-yjv-5zz,Courtside Grille,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.916237,-84.355327,Atlanta,GA,"{ ""Mon"": [[""7:30"", ""21:00""]], ""Tue"": [[""7:30"", ""21:00""]], ""Wed"": [[""7:30"", ""21:00""]], ""Thu"": [[""7:30"", ""21:00""]], ""Fri"": [[""7:30"", ""20:00""]], ""Sat"": [[""12:00"", ""16:00""]], ""Sun"": [[""12:00"", ""15:00""]] }","American Food,Asian Food,Seafood",,,2019-07
3843,225-222@8g7-46m-zmk,Express Drugs,Health and Personal Care Stores,Pharmacies and Drug Stores,446110,33.754609,-84.380497,Atlanta,GA,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [] }",Medical Supplies,,,2019-07
3844,zzw-222@8g7-479-yy9,Fado Irish Pub,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.77969,-84.384009,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""23:00""]], ""Tue"": [[""11:00"", ""23:00""]], ""Wed"": [[""11:00"", ""23:00""]], ""Thu"": [[""11:00"", ""24:00""]], ""Fri"": [[""12:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""10:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""10:00"", ""22:00""]] }","American Food,Brunch,Casual Dining,Dinner,Drinks,Irish Pub,Late Night,Lunch",2022-10,,2019-07
3845,zzy-223@8g6-ykz-7nq,Swiss Watch Expo,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,448310,33.844421,-84.382017,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }",,,,2019-07
3846,223-22j@8g7-47b-jd9,Starbucks,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515,33.770244,-84.385351,Atlanta,GA,"{ ""Mon"": [[""6:00"", ""21:00""]], ""Tue"": [[""6:00"", ""21:00""]], ""Wed"": [[""6:00"", ""21:00""]], ""Thu"": [[""6:00"", ""21:00""]], ""Fri"": [[""6:00"", ""21:00""]], ""Sat"": [[""8:00"", ""19:00""]], ""Sun"": [[""8:00"", ""19:00""]] }","Bakery,Coffee Shop,Counter Service,Dessert,Snacks,Tea House",2023-05,,2019-07
3847,222-22b@8g7-46m-zs5,Market Pharmacy,Health and Personal Care Stores,Pharmacies and Drug Stores,446110,33.754055,-84.379844,Atlanta,GA,"{ ""Mon"": [[""9:00"", ""17:30""]], ""Tue"": [[""9:00"", ""17:30""]], ""Wed"": [[""9:00"", ""17:30""]], ""Thu"": [[""9:00"", ""17:30""]], ""Fri"": [[""9:00"", ""17:30""]], ""Sat"": [[""9:00"", ""14:00""]], ""Sun"": [] }",Medical Supplies,,,2019-07
3848,zzy-222@8g6-yn2-hwk,Unique Occasions,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores",453220,33.756092,-84.38978,Atlanta,GA,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,2019-07
3849,225-22j@8g6-yjx-ffz,Peachy Cleaners,Drycleaning and Laundry Services,Drycleaning and Laundry Services (except Coin-Operated),812320,33.91888,-84.378277,Atlanta,GA,,,,,2019-07
3850,223-22w@8g7-474-hwk,Colony Square Dry Cleaning,Drycleaning and Laundry Services,Drycleaning and Laundry Services (except Coin-Operated),812320,33.787365,-84.382465,Atlanta,GA,"{ ""Mon"": [[""7:30"", ""18:00""]], ""Tue"": [[""7:30"", ""18:00""]], ""Wed"": [[""7:30"", ""18:00""]], ""Thu"": [[""7:30"", ""18:00""]], ""Fri"": [[""7:30"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07
3851,222-23g@8g7-46m-zs5,Country Meat Market,Specialty Food Stores,Meat Markets,445210,33.754028,-84.379861,Atlanta,GA,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""8:00"", ""18:00""]], ""Sun"": [[""8:00"", ""18:00""]] }","Gourmet,Meats",,,2019-07
3852,zzw-23j@8g6-ym3-wkz,Charlotte Tilbury,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",446120,33.846326,-84.363598,Atlanta,GA,"{ ""Mon"": [[""12:00"", ""17:00""]], ""Tue"": [[""12:00"", ""17:00""]], ""Wed"": [[""12:00"", ""17:00""]], ""Thu"": [[""12:00"", ""17:00""]], ""Fri"": [[""12:00"", ""17:00""]], ""Sat"": [[""12:00"", ""17:00""]], ""Sun"": [[""12:00"", ""19:00""]] }","Cosmetics,Eyebrow Services,Eyelash Services,Skin Care",,,2021-02
3853,224-229@8g7-479-rff,Rebel Wings,Specialty Food Stores,All Other Specialty Food Stores,445299,33.77101,-84.383212,Atlanta,GA,,,,,2019-07
3854,zzw-22k@8g7-47b-kfz,Yousuf International Inc,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,448310,33.761871,-84.389783,Atlanta,GA,"{ ""Mon"": [[""9:00"", ""17:30""]], ""Tue"": [[""9:00"", ""17:30""]], ""Wed"": [[""9:00"", ""17:30""]], ""Thu"": [[""9:00"", ""17:30""]], ""Fri"": [[""9:00"", ""17:30""]], ""Sat"": [], ""Sun"": [] }","Accessories,Jewelry",,2023-05,2019-07
3855,223-224@8g6-yjr-n89,Supple Sinful Aesthetics,Personal Care Services,Other Personal Care Services,812199,33.928458,-84.335537,Dunwoody,GA,"{ ""Mon"": [], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [] }","Acne Treatment,Aestheticians,Medical Spa,Skin Care",,,2019-07
3856,zzw-222@8g7-474-hwk,Sukoshi,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.787446,-84.382845,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""21:00""]], ""Tue"": [[""11:00"", ""21:00""]], ""Wed"": [[""11:00"", ""21:00""]], ""Thu"": [[""11:00"", ""21:00""]], ""Fri"": [[""11:00"", ""21:00""]], ""Sat"": [[""11:00"", ""21:00""]], ""Sun"": [[""12:00"", ""20:00""]] }","Japanese Food,Sushi",,,2019-07
3857,zzw-23z@8g6-ym3-t7q,Weekend Max Mara,Clothing Stores,Women's Clothing Stores,448120,33.848397,-84.361963,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [[""11:00"", ""19:00""]] }","Accessories,Women's Clothing",,,2019-07
3858,22d-224@8g6-yjv-s3q,Province Consulting Group,Other Miscellaneous Store Retailers,All Other Miscellaneous Store Retailers (except Tobacco Stores),453998,33.913396,-84.375667,Atlanta,GA,,Appraisal Services,,,2019-07
3859,223-25g@8g6-yjy-28v,Status Jewels,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,448310,33.923567,-84.340733,Atlanta,GA,,,,,2019-07
3860,zzw-227@8g6-yjr-jgk,J. Alexander's,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.932082,-84.336884,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""21:00""]], ""Tue"": [[""11:00"", ""21:00""]], ""Wed"": [[""11:00"", ""21:00""]], ""Thu"": [[""11:00"", ""21:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""21:00""]] }","Burgers,Meats,Salad,Seafood,Soup",,,2019-07
3861,226-222@8g6-yjx-c3q,Rumi's Kitchen,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.922057,-84.379603,Atlanta,GA,"{ ""Mon"": [[""11:30"", ""22:00""]], ""Tue"": [[""11:30"", ""22:00""]], ""Wed"": [[""11:30"", ""22:00""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""23:00""]], ""Sat"": [[""12:00"", ""23:00""]], ""Sun"": [[""12:00"", ""22:00""]] }","Bar or Pub,Cocktail Lounge,Late Night,Middle Eastern Food",,,2019-07
3862,234-222@8g7-479-xwk,Noodle,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.779172,-84.383773,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""12:00"", ""22:30""]], ""Sat"": [[""12:00"", ""22:30""]], ""Sun"": [[""12:00"", ""22:00""]] }",Asian Food,,2022-03,2019-07
3863,22b-225@8g7-474-sbk,Make My Face,Personal Care Services,Other Personal Care Services,812199,33.787895,-84.385106,Atlanta,GA,"{ ""Mon"": [[""7:00"", ""19:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""19:00""]], ""Sat"": [[""7:00"", ""19:00""]], ""Sun"": [] }",Makeup Artist,,,2019-07
3864,222-222@8g6-ym3-x3q,Corner Bakery Cafe,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,33.848093,-84.367413,Atlanta,GA,"{ ""Mon"": [[""6:30"", ""16:00""]], ""Tue"": [[""6:30"", ""16:00""]], ""Wed"": [[""6:30"", ""16:00""]], ""Thu"": [[""6:30"", ""16:00""]], ""Fri"": [[""6:30"", ""16:00""]], ""Sat"": [[""8:00"", ""16:00""]], ""Sun"": [[""8:00"", ""16:00""]] }","American Food,Bakery,Breakfast,Catering,Counter Service,Dinner,Lunch,Sandwich Shop",,,2019-07
3865,223-222@8g7-47b-jsq,Hard Rock Cafe,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.759938,-84.387282,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""23:00""]], ""Tue"": [[""11:00"", ""23:00""]], ""Wed"": [[""11:00"", ""23:00""]], ""Thu"": [[""11:00"", ""23:00""]], ""Fri"": [[""11:00"", ""24:00""]], ""Sat"": [[""11:00"", ""24:00""]], ""Sun"": [[""11:00"", ""23:00""]] }","American Food,Bar or Pub,Burgers,Casual Dining,Dinner,Lunch,Sandwich Shop",,,2019-07
3866,zzw-222@8g6-yjy-94v,Alon's Bakery and Market,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.924522,-84.336219,Dunwoody,GA,"{ ""Mon"": [[""7:00"", ""21:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""21:00""]], ""Sat"": [[""7:00"", ""21:00""]], ""Sun"": [[""9:00"", ""19:00""]] }","Bakery,Bar or Pub,Coffee Shop,Late Night,Sandwich Shop,Wine Bar",,2023-08,2019-07
3867,223-222@8g7-479-xbk,Ponko Chicken,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.77993,-84.386887,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""22:00""]] }","Asian Food,Chicken,Japanese Food",,,2019-07
3868,22d-223@8g6-yjx-fj9,Kiki Adams,Personal Care Services,Other Personal Care Services,812199,33.919374,-84.378014,Sandy Springs,GA,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""7:00"", ""15:00""]], ""Sun"": [] }",Makeup Artist,,,2019-07
3869,227-224@8g6-yjy-rtv,Global Weight Loss,Personal Care Services,Diet and Weight Reducing Centers,812191,33.916987,-84.354584,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",Weight Loss,,2022-09,2019-07
3870,zzy-224@8g7-47b-pvz,Negril ATL,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.771601,-84.386433,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [[""12:00"", ""21:00""]], ""Wed"": [[""12:00"", ""21:00""]], ""Thu"": [[""12:00"", ""21:00""]], ""Fri"": [[""12:00"", ""24:00""]], ""Sat"": [[""12:00"", ""24:00""]], ""Sun"": [[""12:00"", ""21:00""]] }","Bar or Pub,Caribbean Food,Late Night,Tapas",,,2019-07
3871,223-222@8g7-479-q9f,Midtown Tavern,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),722410,33.769728,-84.382261,Atlanta,GA,"{ ""Mon"": [[""0:00"", ""2:00""], [""17:00"", ""24:00""]], ""Tue"": [[""0:00"", ""3:00""], [""17:00"", ""24:00""]], ""Wed"": [[""17:00"", ""24:00""]], ""Thu"": [[""17:00"", ""24:00""]], ""Fri"": [[""17:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]] }","Bar or Pub,Karaoke,Late Night,Sports Bar",,2021-10,2019-07
3872,229-224@8g6-yjr-w8v,Regal Nails Salon & Spa,Personal Care Services,Other Personal Care Services,812199,33.933326,-84.333224,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Cosmetics,Massage,Massage Therapy,Nails,Spa",,2023-05,2019-07
3873,243-222@8g7-474-kzz,Mamanoes Grocery Shop,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.781973,-84.383505,Atlanta,GA,"{ ""Mon"": [[""9:00"", ""22:00""]], ""Tue"": [[""9:00"", ""22:00""]], ""Wed"": [[""9:00"", ""22:00""]], ""Thu"": [[""9:00"", ""22:00""]], ""Fri"": [[""9:00"", ""22:00""]], ""Sat"": [[""10:00"", ""22:00""]], ""Sun"": [[""10:00"", ""17:00""]] }",,,2022-04,2019-07
3874,zzw-228@8g6-yjr-jgk,Bharath Groceries,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.932146,-84.332277,Atlanta,GA,"{ ""Mon"": [[""13:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""10:00"", ""21:00""]] }",,,2023-01,2019-07
3875,zzw-225@8g7-46m-n89,Weekday Cafe,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515,33.754094,-84.388638,Atlanta,GA,"{ ""Mon"": [[""7:00"", ""18:00""]], ""Tue"": [[""7:00"", ""18:00""]], ""Wed"": [[""7:00"", ""18:00""]], ""Thu"": [[""7:00"", ""18:00""]], ""Fri"": [[""7:00"", ""16:30""]], ""Sat"": [], ""Sun"": [] }","Brunch,Coffee Shop,Sandwich Shop",,2021-10,2019-07
3876,225-237@8g7-47b-jvz,J Douglas,Furniture Stores,Furniture Stores,442110,33.760727,-84.38821,Atlanta,GA,,Furniture,,,2019-07
3877,224-22j@8g7-46m-jgk,Pressed For Success,Drycleaning and Laundry Services,Drycleaning and Laundry Services (except Coin-Operated),812320,33.757068,-84.388569,Atlanta,GA,,,,,2019-07
3878,222-24m@8g6-ym3-x89,Pure Press,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515,33.847841,-84.365766,Atlanta,GA,,Smoothie & Juice Bar,,,2019-07
3879,zzw-224@8g7-46m-hnq,Sokome,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.755825,-84.391078,Atlanta,GA,"{ ""Mon"": [[""7:00"", ""15:00""]], ""Tue"": [[""7:00"", ""15:00""]], ""Wed"": [[""7:00"", ""15:00""]], ""Thu"": [[""7:00"", ""15:00""]], ""Fri"": [[""7:00"", ""15:00""]], ""Sat"": [], ""Sun"": [] }","BBQ and Southern Food,Korean Food,Mexican Food",,2021-09,2019-07
3880,237-222@8g7-47b-ghq,Peachtree Package Store,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,33.762502,-84.387828,Atlanta,GA,,Alcoholic Beverages,,,2019-07
3881,227-222@8g6-ykz-b49,Big Sky Buckhead,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.841923,-84.380109,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""18:00"", ""24:00""]], ""Thu"": [[""18:30"", ""24:00""]], ""Fri"": [[""18:30"", ""24:00""]], ""Sat"": [[""0:00"", ""2:30""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:30""], [""11:00"", ""24:00""]] }","American Food,Brunch",,,2019-07
3882,zzy-223@8g6-ym3-xyv,Sarku Japan,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,33.845017,-84.361025,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Counter Service,Dinner,Japanese Food,Lunch",,,2019-11
3883,zzw-22b@8g6-yjy-dd9,Breakers,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.92387,-84.33967,Dunwoody,GA,"{ ""Mon"": [[""11:30"", ""22:00""]], ""Tue"": [[""11:30"", ""22:00""]], ""Wed"": [[""11:30"", ""22:00""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""23:00""]], ""Sat"": [[""11:30"", ""23:00""]], ""Sun"": [[""11:30"", ""22:00""]] }","BBQ and Southern Food,Korean Food",,,2019-07
3884,222-228@8g6-yjy-8sq,Cafe Intermezzo,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515,33.925109,-84.3358,Dunwoody,GA,"{ ""Mon"": [[""17:00"", ""23:00""]], ""Tue"": [[""17:00"", ""23:00""]], ""Wed"": [[""17:00"", ""23:00""]], ""Thu"": [[""17:00"", ""23:00""]], ""Fri"": [[""17:00"", ""24:00""]], ""Sat"": [[""10:00"", ""24:00""]], ""Sun"": [[""10:00"", ""22:00""]] }","Bar or Pub,Coffee Shop,Dessert,Late Night",,,2019-07
